Discount(%off),Frequency,Monetary
38.79,1,1212.0
20.920000000000005,1,13990.0
41.81,1,1350.0
68.15,2,538.0
22.250000000000004,1,699.0
51.0,1,2690.0
1.8100000000000005,9,2552.0
25.319999999999997,1,590.0
9.999999999999998,2,3778.0
44.99999999999999,1,440.0
54.17000000000001,1,1998.0
30.54,1,1799.0
0.0,1,1690.0
0.0,1,15000.0
0.0,1,4995.0
3.2399999999999984,1,2988.0
28.15,7,10005.0
0.0,1,5060.0
0.0,2,17998.0
5.630000000000002,10,4208.0
0.0,1,26990.0
0.0,2,3077.0
49.919999999999995,1,300.0
0.0,2,2180.0
19.840000000000003,2,8080.0
23.060000000000002,2,6940.0
0.0,6,2612.0
0.0,3,2085.0
40.42,1,1549.0
32.96,3,2730.0
43.96,1,33511.0
9.060000000000002,2,2509.0
0.0,1,1299.0
32.79,34,8916.0
0.0,1,150.0
15.149999999999997,1,3360.0
25.5,1,8188.0
0.0,2,818.0
9.999999999999998,1,765.0
20.08,1,3980.0
40.1,1,2390.0
4.4900000000000055,1,850.0
4.569999999999997,1,940.0
37.739999999999995,1,990.0
33.56,1,990.0
2.8200000000000003,2,5578.0
28.92,10,10740.0
0.0,1,1180.0
62.79,1,480.0
19.999999999999996,2,3955.0
52.66,1,18888.0
54.17000000000001,1,999.0
36.14000000000001,2,281.0
27.32,1,1599.0
0.0,1,47400.0
76.85,1,690.0
0.0,1,6990.0
26.419999999999998,1,699.0
0.0,2,1560.0
31.669999999999998,1,369.0
49.75000000000001,2,602.0
24.61,1,965.0
58.89,1,740.0
17.510000000000005,1,989.0
28.910000000000004,4,6117.0
35.029999999999994,1,2196.0
0.0,1,299.0
0.0,1,4680.0
56.18000000000001,1,298.0
36.59,4,1317.0
21.07,2,1049.0
39.23,1,1811.0
44.69,1,1980.0
66.89,1,9900.0
19.999999999999996,1,160.0
0.0,1,12999.0
33.9,2,780.0
34.14,2,6560.0
26.619999999999997,3,4548.0
35.919999999999995,1,33900.0
0.0,1,9600.0
0.0,1,1399.0
40.78000000000001,1,1445.0
28.259999999999998,1,990.0
28.93,1,796.0
31.669999999999998,1,984.0
0.0,4,5518.0
39.480000000000004,2,3384.0
22.109999999999996,2,130313.0
14.559999999999995,1,880.0
30.06,1,349.0
14.91,2,679.0
0.0,1,6695.0
15.500000000000004,14,65660.0
76.22,1,799.0
0.0,1,6421.0
29.769999999999996,2,3637.0
-9.15999999999999,4,30948.0
44.99999999999999,1,1199.0
15.490000000000004,3,9050.0
38.349999999999994,2,4180.0
0.0,1,289.0
0.0,1,1188.0
0.0,1,850.0
0.0,1,11980.0
72.09,1,1111.0
29.54,1,23111.0
21.030000000000005,1,2290.0
0.0,1,14100.0
39.32,4,1880.0
23.61,3,2330.0
3.5800000000000054,1,26900.0
6.059999999999999,2,1394.0
0.28000000000000247,4,71187.0
21.05,1,315.0
16.200000000000003,5,1868.0
36.36000000000001,1,350.0
37.82,1,1480.0
27.839999999999996,1,28072.0
55.76,1,1190.0
5.269999999999997,2,1330.0
15.069999999999995,3,1138.0
21.76,1,18700.0
38.29,1,3690.0
42.17999999999999,2,5585.0
60.17,2,47800.0
47.34,1,1664.0
0.0,1,749.0
35.0,2,2314.0
21.27,1,2480.0
0.0,2,5580.0
29.110000000000003,1,560.0
30.54,1,2980.0
23.939999999999994,2,3558.0
20.199999999999996,1,399.0
58.69,1,1735.0
27.04,2,1430.0
41.24,3,1268.0
30.400000000000006,1,2290.0
0.0,1,1772.0
52.72,1,799.0
37.07,1,1290.0
79.95,1,399.0
20.299999999999997,1,16098.0
57.620000000000005,1,339.0
22.17,2,2110.0
59.94999999999999,1,2603.0
29.14,6,7494.0
54.0,1,1288.0
65.75999999999999,5,72838.0
50.980000000000004,1,598.0
19.979999999999997,1,725.0
29.15,2,1118.0
0.0,1,12000.0
41.42,1,990.0
21.009999999999994,1,1248.0
37.150000000000006,2,3180.0
21.860000000000003,2,4032.0
49.73,1,6988.0
0.0,1,34621.0
19.340000000000003,1,855.0
68.72,1,4999.0
0.0,1,1280.0
30.659999999999997,3,1088.0
38.75999999999999,3,978.0
16.830000000000002,2,7410.0
24.650000000000006,4,3968.0
17.179999999999996,1,9930.0
4.8799999999999955,1,799.0
76.95,1,1899.0
34.69,1,836.0
31.289999999999996,1,549.0
22.78,4,5560.0
28.610000000000003,1,499.0
0.0,1,2990.0
23.950000000000003,4,5620.0
40.059999999999995,2,838.0
14.390000000000002,1,684.0
0.0,6,65661.0
0.0,1,1890.0
0.0,1,611.0
0.0,2,414.0
50.17,1,289.0
0.0,1,1799.0
46.87,2,1987.0
38.28,2,740.0
33.07,2,1894.0
4.0000000000000036,1,1296.0
73.22999999999999,2,688.0
0.0,1,1890.0
24.129999999999995,1,569.0
0.0,1,6248.0
74.08,1,3888.0
53.82,1,314.0
0.24999999999999467,3,18518.0
38.63999999999999,3,4436.0
0.0,1,576.0
0.0,1,15000.0
0.0,1,700.0
37.580000000000005,1,799.0
66.75,1,528.0
50.370000000000005,1,1211.0
0.0,1,776.0
28.890000000000004,1,1280.0
20.479999999999997,3,16109.0
10.199999999999998,1,2200.0
1.5900000000000025,2,16120.0
44.56,1,637.0
5.830000000000002,1,969.0
0.0,1,1190.0
25.370000000000005,1,2236.0
18.569999999999997,1,798.0
19.869999999999997,1,480.0
58.00000000000001,1,1050.0
0.0,1,783.0
20.830000000000005,2,760.0
29.390000000000004,2,8480.0
45.28,2,864.0
20.240000000000002,1,3980.0
24.570000000000004,1,39900.0
50.13000000000001,1,3980.0
7.240000000000002,1,2550.0
14.939999999999998,1,2790.0
0.0,3,22797.0
16.080000000000005,4,5165.0
0.0,2,840.0
18.879999999999995,1,799.0
41.279999999999994,1,1750.0
0.0,1,23900.0
0.0,12,322800.0
0.0,1,15000.0
30.300000000000004,1,1380.0
33.60999999999999,1,1580.0
0.0,2,3960.0
29.100000000000005,3,1099.0
22.07,1,798.0
36.419999999999995,2,1449.0
19.740000000000002,1,610.0
25.249999999999993,1,299.0
5.710000000000004,1,990.0
0.0,1,525.0
16.02,2,781.0
19.999999999999996,1,480.0
37.03999999999999,1,680.0
17.469999999999995,1,1890.0
34.77,2,9380.0
7.750000000000002,1,1190.0
42.37,1,219.0
42.71,2,2224.0
0.0,1,425.0
65.78999999999999,2,25998.0
0.0,1,10350.0
9.999999999999998,2,2250.0
5.000000000000004,1,4940.0
74.8,1,499.0
0.0,1,899.0
0.0,1,24900.0
0.0,2,14370.0
18.520000000000003,1,880.0
57.46,1,3824.0
0.0,2,55800.0
20.220000000000006,1,1420.0
25.929999999999996,2,1074.0
46.989999999999995,1,1850.0
0.0,1,1590.0
0.0,1,374.0
0.0,1,6800.0
17.589999999999996,1,1302.0
65.8,1,3899.0
56.489999999999995,3,11572.0
25.060000000000006,1,299.0
48.78,1,210.0
15.449999999999998,1,2113.0
55.49999999999999,2,5429.0
52.77,1,699.0
62.22,1,748.0
34.940000000000005,1,1750.0
27.13,1,1880.0
0.0,1,598.0
35.64000000000001,1,2111.0
28.890000000000004,2,15998.0
9.999999999999998,3,5994.0
30.300000000000004,1,1380.0
30.86,1,5376.0
0.0,1,12999.0
40.78000000000001,1,1445.0
30.589999999999996,1,590.0
0.0,1,693.0
51.669999999999995,2,1198.0
11.429999999999996,1,620.0
9.999999999999998,1,1125.0
0.0,1,312.0
76.73,1,349.0
31.210000000000004,1,1197.0
19.999999999999996,2,1440.0
37.09,2,648.0
57.31999999999999,2,1562.0
67.52,7,83610.0
0.0,2,17776.0
37.739999999999995,13,39306.0
30.600000000000005,1,1860.0
0.0,1,6599.0
20.14,3,888.0
0.0,1,1490.0
0.0,1,6599.0
58.410000000000004,7,11534.0
0.0,1,2622.0
7.889999999999997,1,2800.0
20.640000000000004,4,2692.0
40.16,2,1490.0
50.0,1,490.0
13.970000000000004,1,499.0
56.87,1,1099.0
17.810000000000002,1,9699.0
50.13000000000001,1,3980.0
66.74,1,299.0
39.51,1,1742.0
4.810000000000003,1,990.0
0.0,2,25800.0
34.38,5,3397.0
16.000000000000004,1,588.0
33.489999999999995,1,139.0
0.0,1,9490.0
36.72,1,3240.0
68.87,4,996.0
0.0,1,11600.0
47.709999999999994,2,1085.0
35.19,1,3499.0
33.330000000000005,1,2200.0
36.31999999999999,1,2980.0
24.209999999999997,1,1496.0
31.66,1,639.0
37.55,1,998.0
14.939999999999998,1,2790.0
0.0,2,9990.0
12.460000000000004,2,998.0
53.2,1,599.0
47.73,1,669.0
0.0,1,400.0
56.42,1,998.0
12.870000000000005,1,4400.0
23.18,1,1988.0
34.21999999999999,1,888.0
0.0,1,1090.0
0.0,1,239.0
64.62,1,2388.0
41.1,2,523.0
45.24,1,656.0
33.43000000000001,1,699.0
0.0,1,765.0
0.0,1,499.0
0.0,1,7599.0
33.440000000000005,1,398.0
0.0,4,2850.0
15.239999999999998,1,2780.0
0.0,1,1490.0
5.100000000000005,1,1879.0
19.999999999999996,6,4880.0
29.159999999999997,1,8917.0
64.06,2,496.0
84.02000000000001,2,1176.0
27.769999999999996,2,1069.0
19.679999999999996,1,3550.0
19.310000000000006,2,1128.0
0.0,1,539.0
0.0,1,930.0
0.0,1,3588.0
39.629999999999995,1,1799.0
55.620000000000005,1,399.0
52.489999999999995,1,1853.0
16.690000000000005,2,998.0
10.909999999999997,1,490.0
24.150000000000006,2,11900.0
50.24999999999999,1,1980.0
25.0,1,4725.0
15.480000000000004,3,4260.0
65.8,1,3899.0
0.0,2,3679.0
36.58,1,10900.0
19.999999999999996,1,880.0
0.0,1,880.0
43.88999999999999,1,1111.0
16.93,2,8298.0
35.0,1,247.0
14.939999999999998,1,2790.0
9.17,1,990.0
0.0,1,545.0
0.0,1,1480.0
19.999999999999996,1,3999.0
50.24999999999999,1,990.0
24.09,1,6680.0
26.419999999999998,1,699.0
0.0,1,3679.0
21.340000000000003,1,2588.0
27.259999999999994,3,798.0
0.0,1,1080.0
0.0,1,5100.0
46.089999999999996,1,10771.0
26.529999999999998,2,983.0
42.92,1,399.0
0.0,1,1374.0
63.3,1,1960.0
4.259999999999997,1,450.0
66.13,1,799.0
66.47000000000001,1,1341.0
25.009999999999998,1,2999.0
36.63999999999999,1,1584.0
34.31999999999999,2,1688.0
28.110000000000003,1,1790.0
0.0,1,3725.0
48.550000000000004,3,1295.0
17.86,3,5322.0
18.330000000000002,1,1470.0
40.080000000000005,1,299.0
0.0,2,998.0
24.91,4,1712.0
0.0,2,3580.0
65.99999999999999,1,850.0
18.58,1,14900.0
0.0,4,6990.0
0.0,3,1338.0
52.910000000000004,1,44500.0
19.289999999999996,5,151889.0
52.93,1,9392.0
0.0,1,499.0
0.0,1,690.0
45.60999999999999,1,2480.0
4.549999999999999,2,630.0
0.0,1,485.0
39.78,1,2999.0
20.79,1,998.0
0.0,1,379.0
30.889999999999993,1,13822.0
21.909999999999997,4,12739.0
0.0,2,7245.0
18.95,3,15625.0
64.87,1,699.0
0.0,1,5980.0
23.440000000000005,5,3889.0
0.0,2,14300.0
6.710000000000004,1,1390.0
58.61000000000001,1,1655.0
34.440000000000005,1,1376.0
0.0,1,8888.0
24.119999999999997,3,45300.0
0.0,1,6236.0
32.64,3,1610.0
0.0,6,72589.0
72.54,1,549.0
65.9,1,2380.0
16.549999999999997,2,10688.0
61.41,1,575.0
44.620000000000005,1,7199.0
52.21,2,2380.0
67.22,1,649.0
30.86,1,345.0
38.44,1,788.0
72.28999999999999,2,2520.0
25.060000000000006,1,299.0
16.71,4,29900.0
60.17,4,13458.0
70.07,1,299.0
18.389999999999993,3,7908.0
28.969999999999995,3,3388.0
48.050000000000004,2,2665.0
60.099999999999994,1,399.0
36.970000000000006,1,3403.0
0.0,2,809.0
0.0,1,6595.0
27.690000000000005,1,1504.0
59.61000000000001,6,2918.0
58.33999999999999,1,899.0
80.11,1,139.0
25.0,1,4500.0
46.19,1,699.0
62.91,1,549.0
61.61,1,1904.0
14.939999999999998,1,2790.0
23.650000000000006,2,1298.0
24.9,2,3128.0
61.59,1,499.0
5.459999999999998,1,103800.0
0.0,1,2290.0
31.279999999999998,1,21990.0
0.0,2,576.0
42.279999999999994,1,1899.0
28.900000000000002,3,1904.0
40.910000000000004,1,585.0
67.77,4,7020.0
36.519999999999996,1,438.0
13.419999999999998,1,1290.0
9.999999999999998,1,234.0
36.4,1,318.0
0.0,1,799.0
0.0,2,2200.0
12.170000000000003,5,234060.0
50.0,1,850.0
18.200000000000006,1,899.0
66.67,1,1680.0
8.240000000000002,1,2550.0
50.17,2,578.0
19.64,1,450.0
0.0,1,34000.0
65.82000000000001,1,711.0
42.46,1,2290.0
0.0,1,450.0
83.26,1,2811.0
38.67,1,980.0
48.89,4,2760.0
83.36,1,499.0
50.42,2,1075.0
47.74,1,2090.0
19.58,2,764.0
53.94,1,368.0
25.590000000000003,1,9599.0
21.88,1,375.0
0.0,1,1250.0
41.33,1,880.0
0.0,1,599.0
14.780000000000005,3,888.0
56.60000000000001,1,2517.0
56.49999999999999,2,2348.0
49.35000000000001,1,699.0
35.75000000000001,1,1799.0
28.500000000000004,2,1430.0
0.0,2,1196.0
16.069999999999997,5,26319.0
15.939999999999998,2,1498.0
11.240000000000006,1,790.0
52.39,1,399.0
0.0,2,600.0
0.0,1,490.0
36.19,4,3114.0
0.0,1,1962.0
3.420000000000001,2,7798.0
24.560000000000002,3,2497.0
41.18000000000001,1,500.0
67.56,1,389.0
9.189999999999998,2,5612.0
0.0,1,329.0
56.57,1,899.0
66.67,1,19999.0
0.0,1,3799.0
37.55,1,499.0
37.0,1,11970.0
61.13999999999999,1,890.0
7.379999999999997,1,389.0
0.0,1,720.0
49.39,2,703.0
61.17,1,699.0
0.0,2,18000.0
66.38999999999999,1,599.0
46.98,1,1580.0
22.78,1,2610.0
35.870000000000005,1,1911.0
5.289999999999995,2,1789.0
23.029999999999994,1,16140.0
10.709999999999997,1,2500.0
21.930000000000007,2,3560.0
4.4900000000000055,1,850.0
14.439999999999998,3,2139.0
0.0,2,1388.0
0.0,1,4995.0
50.42,1,11111.0
53.269999999999996,1,257.0
60.050000000000004,1,439.0
49.3,1,3042.0
10.429999999999994,3,2113.0
1.0000000000000009,1,1782.0
46.37,2,2435.0
35.28,1,699.0
41.120000000000005,1,5299.0
14.449999999999996,2,69980.0
32.03,1,679.0
12.260000000000005,2,930.0
0.0,1,2222.0
0.0,1,4688.0
26.839999999999996,1,5180.0
24.939999999999994,2,3828.0
5.679999999999996,1,5650.0
26.670000000000005,1,1100.0
66.67,1,19999.0
25.060000000000006,1,299.0
0.0,1,2756.0
0.0,1,1490.0
26.559999999999995,1,1460.0
14.490000000000002,1,590.0
27.200000000000003,1,1001.0
65.38,1,450.0
0.0,1,499.0
62.62,1,972.0
46.64,1,1280.0
0.0,1,780.0
25.319999999999997,1,590.0
0.0,1,12800.0
33.39,1,399.0
0.0,1,258.0
0.0,2,1547.0
35.89,1,1699.0
66.75999999999999,3,747.0
39.059999999999995,1,780.0
21.340000000000003,1,2580.0
0.0,1,552.0
11.899999999999999,1,1480.0
5.000000000000004,1,399.0
0.0,1,890.0
0.0,1,430.0
23.5,3,11016.0
16.32,1,1590.0
17.520000000000003,1,899.0
0.0,1,680.0
69.06,1,1850.0
0.0,1,9490.0
13.529999999999998,2,5776.0
50.13000000000001,1,1990.0
66.67,1,19999.0
49.980000000000004,1,1150.0
0.0,2,31800.0
0.0,2,5780.0
3.600000000000003,2,8715.0
27.049999999999997,2,1699.0
47.84,2,3098.0
50.0,1,3980.0
0.0,1,3490.0
63.17999999999999,1,950.0
55.59,4,7158.0
1.429999999999998,1,6890.0
36.95,1,599.0
0.0,1,998.0
22.009999999999998,1,2480.0
0.0,1,7990.0
20.220000000000006,1,1736.0
0.0,1,780.0
40.1,1,1198.0
16.200000000000003,3,14640.0
0.0,1,3280.0
35.589999999999996,3,1140.0
17.830000000000002,1,599.0
19.189999999999998,1,16000.0
27.310000000000002,1,1512.0
22.250000000000004,1,699.0
0.0,1,4497.0
0.0,1,1680.0
12.180000000000001,3,2315.0
2.4399999999999977,2,7980.0
34.29,2,23000.0
25.119999999999997,1,599.0
18.389999999999993,1,710.0
0.0,1,599.0
0.0,2,960.0
20.240000000000002,1,1434.0
23.970000000000002,1,349.0
14.670000000000005,3,32510.0
70.56,1,583.0
52.86,1,990.0
0.0,1,1690.0
29.100000000000005,1,536.0
50.0,1,1400.0
25.060000000000006,1,299.0
15.810000000000002,1,799.0
18.289999999999996,2,16578.0
5.3799999999999955,1,880.0
0.0,1,888.0
38.77,1,1096.0
31.94,1,1136.0
0.0,1,483.0
55.64,1,1242.0
57.92999999999999,1,1199.0
0.0,2,10508.0
18.079999999999995,1,299.0
8.760000000000002,3,265500.0
36.25000000000001,1,918.0
0.0,1,690.0
0.0,1,12900.0
0.0,1,2990.0
41.98,3,7078.0
56.43,3,122.0
15.400000000000002,1,1099.0
34.599999999999994,1,189.0
25.319999999999997,1,590.0
3.6699999999999955,2,2625.0
0.0,1,299.0
66.11,1,3050.0
0.0,1,1170.0
0.0,1,736.0
32.69,1,350.0
59.85,2,546.0
0.0,1,6490.0
72.09,1,1111.0
0.0,1,443.0
41.13,1,2290.0
52.790000000000006,2,4702.0
68.21,1,699.0
75.92999999999999,1,1680.0
0.0,3,5280.0
21.79,2,6319.0
35.940000000000005,1,884.0
23.160000000000004,1,1214.0
40.169999999999995,3,3219.0
0.0,7,69300.0
0.0,1,299.0
58.58,1,990.0
0.0,2,490.0
16.1,2,1042.0
2.6900000000000035,3,5464.0
35.41,2,1098.0
50.78,3,2677.0
18.589999999999996,1,2190.0
26.670000000000005,1,440.0
0.0,1,3600.0
65.8,1,3899.0
70.14,3,2065.0
29.32,2,3349.0
36.25000000000001,1,459.0
0.0,1,658.0
31.379999999999995,3,1159.0
36.24000000000001,3,1235.0
0.0,1,2300.0
0.0,1,6690.0
46.64,1,1590.0
41.86,1,1221.0
56.580000000000005,1,990.0
62.339999999999996,2,508.0
28.569999999999997,1,700.0
42.53,4,10844.0
30.03,1,699.0
55.84,1,1888.0
30.169999999999998,1,1599.0
18.47,1,799.0
14.01,3,1228.0
34.58,4,4802.0
36.839999999999996,1,14400.0
43.33,1,1105.0
26.32,1,5600.0
39.629999999999995,1,1980.0
33.24,1,3999.0
57.05,2,2560.0
67.23,2,3300.0
0.0,1,2190.0
11.690000000000001,1,5290.0
14.290000000000003,1,1800.0
48.33,1,4650.0
33.46,1,1790.0
0.0,1,1300.0
16.359999999999996,1,3580.0
23.299999999999997,1,3490.0
0.0,4,1320.0
6.5699999999999985,2,2418.0
66.67,1,19999.0
1.1700000000000044,3,33929.0
30.989999999999995,3,3340.0
41.410000000000004,1,750.0
64.38,1,249.0
38.800000000000004,1,2999.0
67.54,1,1490.0
0.0,1,3580.0
0.0,1,773.0
0.0,2,558.0
48.81999999999999,3,1887.0
55.17000000000001,1,2331.0
0.0,1,1780.0
4.910000000000004,1,523.0
0.0,1,1980.0
49.59,1,2480.0
22.709999999999997,5,5240.0
22.770000000000003,2,519.0
0.0,1,54100.0
10.38,2,1398.0
36.53999999999999,1,495.0
19.699999999999996,5,7178.0
9.709999999999997,1,1860.0
22.330000000000005,1,699.0
25.319999999999997,1,1180.0
30.069999999999997,2,3279.0
37.27,3,4040.0
66.67,1,19999.0
79.69,1,199.0
20.020000000000003,1,799.0
0.0,1,8888.0
90.62,2,1397.0
52.67999999999999,1,520.0
66.27000000000001,1,1680.0
55.08,2,628.0
0.0,1,11980.0
37.529999999999994,1,2780.0
23.619999999999997,1,611.0
0.0,2,1260.0
24.990000000000002,1,3743.0
59.39,1,1299.0
0.0,1,1300.0
0.0,1,899.0
33.040000000000006,1,1125.0
0.0,2,1389.0
39.85999999999999,1,765.0
50.3,1,2480.0
19.999999999999996,1,400.0
27.500000000000004,1,3480.0
41.0,1,767.0
42.730000000000004,2,2795.0
11.140000000000006,1,710.0
37.07,1,236.0
52.93,1,2348.0
52.66,2,909.0
2.8699999999999948,1,339.0
75.47,2,579.0
30.000000000000004,1,266.0
0.0,1,2190.0
54.2,1,338.0
0.0,2,776.0
0.0,2,18078.0
42.86,1,228.0
24.5,1,3760.0
23.850000000000005,1,990.0
53.86,1,2990.0
28.549999999999997,1,4280.0
0.0,1,6599.0
0.0,1,5980.0
78.82000000000001,2,4290.0
40.78000000000001,1,1445.0
40.080000000000005,1,299.0
16.679999999999996,1,1998.0
31.230000000000004,3,3645.0
59.89,1,288.0
62.62,1,299.0
10.650000000000004,2,3002.0
62.2,1,1890.0
22.470000000000002,2,2070.0
25.680000000000003,2,23780.0
0.0,2,964.0
45.84,7,2545.0
28.63,1,3490.0
24.39,1,1550.0
50.05,2,998.0
33.78,1,1980.0
13.219999999999999,1,18050.0
31.169999999999998,2,1506.0
59.39,1,199.0
10.09,1,490.0
11.539999999999996,7,71920.0
0.0,1,1780.0
20.040000000000003,2,798.0
47.18,1,5597.0
0.0,4,106752.0
0.0,2,1063.0
41.080000000000005,3,2288.0
77.69,1,89.0
40.080000000000005,1,598.0
54.55,2,7200.0
49.58,1,1200.0
24.339999999999996,1,1430.0
33.040000000000006,1,750.0
47.099999999999994,1,337.0
0.0,1,6500.0
30.54,1,1799.0
13.919999999999998,2,3400.0
21.199999999999996,2,1182.0
31.520000000000003,1,945.0
14.41,1,511.0
0.0,1,780.0
38.29,2,3579.0
55.02,1,269.0
43.56,1,2980.0
22.330000000000005,1,699.0
17.300000000000004,2,4532.0
22.89,1,9639.0
80.18,3,3973.0
40.83,1,9999.0
2.0399999999999974,3,14888.0
20.109999999999996,2,4370.0
45.45,2,1308.0
45.809999999999995,1,1299.0
9.999999999999998,1,765.0
69.47,2,2198.0
37.51,2,1498.0
24.990000000000002,2,5176.0
0.0,1,12999.0
54.49999999999999,3,2137.0
48.97,1,1480.0
35.11,1,2388.0
0.0,1,899.0
32.06,1,678.0
57.57,1,2287.0
0.0,1,869.0
0.0,4,3600.0
20.57,1,699.0
0.0,1,8888.0
22.58,2,27779.0
32.08,6,9139.0
51.88999999999999,2,1198.0
59.69,1,516.0
35.419999999999995,1,1860.0
22.609999999999996,1,1927.0
33.34,2,28998.0
24.619999999999997,3,1087.0
15.200000000000003,1,2790.0
0.0,1,499.0
83.38,1,399.0
46.98,1,1580.0
14.329999999999998,1,299.0
17.589999999999996,1,890.0
24.150000000000006,1,4550.0
0.0,1,1380.0
33.9,1,390.0
36.4,1,699.0
0.0,1,906.0
11.329999999999995,1,399.0
45.42,1,1299.0
19.589999999999996,2,989.0
45.64,1,598.0
36.9,2,2271.0
21.419999999999995,4,18552.0
82.49,2,9579.0
18.84,2,21537.0
34.489999999999995,4,15966.0
9.999999999999998,1,4950.0
20.27,1,590.0
44.69,1,9900.0
26.249999999999996,1,590.0
19.389999999999997,1,765.0
50.17,1,2980.0
0.0,1,2999.0
72.78,2,1089.0
28.369999999999994,2,2878.0
66.13,2,1598.0
24.639999999999993,1,520.0
23.240000000000006,3,1764.0
0.0,1,2190.0
0.0,2,1522.0
0.0,1,5600.0
26.919999999999998,1,1520.0
61.85000000000001,1,839.0
15.22,3,735.0
0.0,1,9998.0
8.06,3,27280.0
31.95,3,1700.0
30.659999999999997,1,450.0
31.310000000000006,1,996.0
17.410000000000004,3,427.0
26.680000000000003,2,1349.0
23.26,3,5940.0
88.13,1,711.0
61.59,1,1497.0
19.57,2,2598.0
28.610000000000003,1,499.0
72.76,3,3225.0
38.29,1,1080.0
12.519999999999998,1,6990.0
29.03,2,5392.0
62.0,1,190.0
29.169999999999995,2,1549.0
38.83,2,11880.0
66.67,1,19999.0
51.269999999999996,1,2222.0
7.15,1,1299.0
61.67,1,22999.0
49.81,1,1350.0
41.839999999999996,1,139.0
61.25000000000001,4,1626.0
33.440000000000005,1,199.0
25.029999999999998,1,599.0
35.84,4,1418.0
72.09,1,1111.0
6.489999999999996,1,2880.0
0.0,1,439.0
21.030000000000005,1,229.0
25.919999999999998,2,5660.0
71.32000000000001,1,1090.0
0.0,1,699.0
0.0,1,3200.0
55.78000000000001,1,199.0
43.33,3,9940.0
0.0,1,14900.0
0.0,1,17500.0
15.43,5,26545.0
0.0,1,13400.0
47.870000000000005,1,1199.0
26.33,2,2798.0
61.67,1,22999.0
0.0,1,650.0
8.979999999999999,3,537.0
31.53,4,31679.0
0.0,1,1800.0
18.569999999999997,1,570.0
0.0,1,608.0
58.89,1,818.0
23.440000000000005,1,849.0
40.04,1,599.0
25.060000000000006,1,299.0
7.189999999999996,1,1290.0
15.000000000000002,1,6800.0
0.0,1,299.0
0.0,1,1700.0
0.0,1,599.0
9.550000000000002,2,3980.0
22.470000000000002,2,1380.0
15.71,1,38688.0
22.440000000000005,4,930.0
44.21000000000001,1,390.0
66.28,1,499.0
70.31,1,3800.0
25.580000000000002,2,2589.0
0.0,3,16274.0
20.409999999999997,1,12655.0
34.17,1,790.0
60.870000000000005,1,1080.0
29.759999999999998,1,1180.0
19.96,3,3610.0
0.0,6,6300.0
1.5000000000000013,1,984.0
32.29,4,2936.0
0.0,1,1480.0
54.730000000000004,1,2490.0
46.74,1,1112.0
61.64000000000001,3,514.0
36.019999999999996,1,819.0
58.529999999999994,2,1070.0
1.1299999999999977,3,12269.0
86.58,1,200.0
30.56,3,2500.0
0.0,1,732.0
0.0,1,10288.0
44.98,1,1480.0
0.0,1,19111.0
0.0,1,1890.0
0.0,1,1580.0
27.43,2,4100.0
25.28,1,2988.0
0.0,1,825.0
0.0,1,9900.0
0.0,1,464.0
45.199999999999996,1,811.0
0.0,1,6880.0
22.219999999999995,1,350.0
0.0,1,280.0
47.940000000000005,2,949.0
34.699999999999996,5,6230.0
0.0,1,14999.0
23.850000000000005,1,380.0
0.0,1,890.0
13.549999999999995,6,4486.0
20.46,5,2325.0
62.580000000000005,1,299.0
0.0,1,440.0
18.910000000000004,3,7460.0
9.860000000000003,8,11154.0
37.370000000000005,1,620.0
52.6,5,2228.0
66.67,3,119994.0
41.959999999999994,1,249.0
36.82,1,2085.0
51.43,2,37775.0
0.0,1,5600.0
0.0,1,760.0
31.110000000000003,8,9877.0
0.0,1,1990.0
63.690000000000005,1,399.0
11.650000000000006,1,1221.0
42.58,2,40469.0
54.0,1,299.0
38.0,1,17856.0
12.790000000000001,1,2590.0
0.0,2,2519.0
0.0,1,399.0
20.130000000000003,1,599.0
30.000000000000004,1,294.0
20.809999999999995,1,236.0
20.450000000000003,1,1050.0
20.16,1,1980.0
30.000000000000004,1,280.0
61.67,2,598.0
9.999999999999998,1,234.0
66.67,1,19999.0
0.0,1,590.0
37.13999999999999,4,10360.0
19.999999999999996,1,8160.0
13.049999999999995,2,4130.0
0.0,1,749.0
4.620000000000002,2,37655.0
24.29,1,1499.0
48.45,1,897.0
45.85,6,6270.0
52.78,1,2533.0
9.950000000000003,1,1358.0
0.0,1,8888.0
26.670000000000005,1,1100.0
0.04999999999999449,3,20444.0
0.0,1,790.0
35.550000000000004,1,1088.0
18.179999999999996,1,1800.0
65.16999999999999,3,42756.0
45.220000000000006,1,1490.0
0.0,2,590.0
46.74,1,319.0
53.010000000000005,1,3280.0
0.0,2,1200.0
25.6,2,2500.0
64.75,1,899.0
69.96,1,799.0
25.1,3,537.0
13.280000000000003,2,14037.0
0.0,6,53328.0
0.0,1,3400.0
0.0,1,790.0
40.18000000000001,2,18538.0
28.310000000000002,2,1122.0
25.319999999999997,1,590.0
27.590000000000003,4,9927.0
41.32,1,399.0
39.92,1,799.0
22.660000000000004,1,990.0
4.390000000000005,2,37480.0
0.0,1,770.0
37.39,2,9504.0
0.0,1,1200.0
0.0,1,390.0
0.0,2,17776.0
33.45,1,792.0
21.930000000000007,1,1780.0
65.33,2,1385.0
20.199999999999996,1,1580.0
0.0,1,3280.0
29.25,6,4187.0
16.669999999999995,1,650.0
12.009999999999998,1,2455.0
